FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;QRESIDUOS_NO_DOM;QRESIDUOS_MUN;PERIODO
20230614;8121;61001;SIERRA;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;21114;10127;10988;0.48;1774.21;760.38;2534.59;2018
20230614;8122;61002;SIERRA;CAJAMARCA;SAN MARCOS;CHANCAY;3062;557;2505;0.42;85.38;36.59;121.97;2018
20230614;8123;61003;SIERRA;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;2900;1741;1159;0.42;266.92;114.39;381.31;2018
20230614;8124;61004;SIERRA;CAJAMARCA;SAN MARCOS;GREGORIO PITA;5301;566;4735;0.42;86.7;37.16;123.85;2018
20230614;8125;61005;SIERRA;CAJAMARCA;SAN MARCOS;ICHOCAN;1971;610;1361;0.42;93.48;40.06;133.54;2018
20230614;8126;61006;SIERRA;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;3651;499;3151;0.42;76.54;32.8;109.35;2018
20230614;8127;61007;SIERRA;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;12965;1220;11745;0.42;187.07;80.17;267.24;2018
20230614;8128;61101;SIERRA;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;14072;4396;9676;0.46;738.01;316.29;1054.3;2018
20230614;8129;61102;SIERRA;CAJAMARCA;SAN MIGUEL;BOLIVAR;1335;565;770;0.42;86.56;37.1;123.66;2018
20230614;8130;61103;SIERRA;CAJAMARCA;SAN MIGUEL;CALQUIS;4252;103;4149;0.42;15.75;6.75;22.5;2018
20230614;8131;61104;SIERRA;CAJAMARCA;SAN MIGUEL;CATILLUC;2844;454;2390;0.42;69.64;29.84;99.48;2018
20230614;8132;61105;SIERRA;CAJAMARCA;SAN MIGUEL;EL PRADO;1673;273;1400;0.42;41.91;17.96;59.88;2018
20230614;8133;61106;SIERRA;CAJAMARCA;SAN MIGUEL;LA FLORIDA;2182;594;1588;0.42;91.05;39.02;130.06;2018
20230614;8134;61107;SIERRA;CAJAMARCA;SAN MIGUEL;LLAPA;4617;794;3823;0.42;121.77;52.19;173.96;2018
20230614;8135;61108;COSTA;CAJAMARCA;SAN MIGUEL;NANCHOC;1358;329;1029;0.46;55.29;23.7;78.99;2018
20230614;8136;61109;SIERRA;CAJAMARCA;SAN MIGUEL;NIEPOS;3369;832;2536;0.42;127.57;54.67;182.25;2018
20230614;8137;61110;COSTA;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;2274;388;1887;0.46;65.1;27.9;93.01;2018
20230614;8138;61111;SIERRA;CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN;3776;212;3564;0.42;32.47;13.91;46.38;2018
20230614;8139;61112;SIERRA;CAJAMARCA;SAN MIGUEL;TONGOD;2681;665;2016;0.42;102.01;43.72;145.72;2018
20230614;8140;61113;SIERRA;CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA;3159;993;2166;0.42;152.18;65.22;217.41;2018
20230614;8141;61201;SIERRA;CAJAMARCA;SAN PABLO;SAN PABLO;13289;3509;9780;0.44;563.59;241.54;805.13;2018
20230614;8142;61202;SIERRA;CAJAMARCA;SAN PABLO;SAN BERNARDINO;4538;209;4329;0.42;32.01;13.72;45.73;2018
20230614;8143;61203;SIERRA;CAJAMARCA;SAN PABLO;SAN LUIS;960;205;755;0.42;31.41;13.46;44.87;2018
20230614;8144;61204;SIERRA;CAJAMARCA;SAN PABLO;TUMBADEN;3632;188;3443;0.42;28.87;12.37;41.24;2018
20230614;8145;61301;SIERRA;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;9705;5316;4389;0.51;991.59;424.97;1416.56;2018
20230614;8146;61302;SIERRA;CAJAMARCA;SANTA CRUZ;ANDABAMBA;1345;249;1096;0.42;38.16;16.36;54.52;2018
20230614;8147;61303;SIERRA;CAJAMARCA;SANTA CRUZ;CATACHE;9704;1568;8135;0.42;240.4;103.03;343.43;2018
20230614;8148;61304;SIERRA;CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;3483;362;3121;0.42;55.47;23.77;79.25;2018
20230614;8149;61305;SIERRA;CAJAMARCA;SANTA CRUZ;LA ESPERANZA;2386;213;2172;0.42;32.71;14.02;46.73;2018
20230614;8150;61306;SIERRA;CAJAMARCA;SANTA CRUZ;NINABAMBA;2082;282;1800;0.42;43.17;18.5;61.67;2018
20230614;8151;61307;SIERRA;CAJAMARCA;SANTA CRUZ;PULAN;3956;498;3458;0.42;76.39;32.74;109.14;2018
20230614;8152;61308;SIERRA;CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;1450;180;1270;0.42;27.66;11.86;39.52;2018
20230614;8153;61309;SIERRA;CAJAMARCA;SANTA CRUZ;SEXI;438;221;217;0.42;33.83;14.5;48.33;2018
20230614;8154;61310;SIERRA;CAJAMARCA;SANTA CRUZ;UTICYACU;1285;147;1138;0.42;22.47;9.63;32.1;2018
20230614;8155;61311;SIERRA;CAJAMARCA;SANTA CRUZ;YAUYUCAN;2902;820;2082;0.42;125.68;53.86;179.55;2018
20230614;8156;70101;COSTA;CALLAO;CALLAO;CALLAO;485665;485665;0;0.58;102815.36;44063.72;146879.08;2018
20230614;8157;70102;COSTA;CALLAO;CALLAO;BELLAVISTA;77837;77837;0;0.55;15625.68;6696.72;22322.4;2018
20230614;8158;70103;COSTA;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;44580;44580;0;0.64;10462.72;4484.02;14946.74;2018
20230614;8159;70104;COSTA;CALLAO;CALLAO;LA PERLA;62377;62377;0;0.66;15026.69;6440.01;21466.71;2018
20230614;8160;70105;COSTA;CALLAO;CALLAO;LA PUNTA;3879;3879;0;0.58;821.23;351.96;1173.19;2018
20230614;8161;70106;COSTA;CALLAO;CALLAO;VENTANILLA  ;341237;341237;0;0.62;77221.82;33095.07;110316.89;2018
20230614;8162;70107;COSTA;CALLAO;CALLAO;MI PERU  ;49030;49030;0;0.58;10379.74;4448.46;14828.2;2018
20230614;8163;80101;SIERRA;CUSCO;CUSCO;CUSCO;125947;122810;3137;0.87;38998.41;16713.6;55712.01;2018
20230614;8164;80102;SIERRA;CUSCO;CUSCO;CCORCA;2409;622;1786;0.42;95.42;40.9;136.32;2018
20230614;8165;80103;SIERRA;CUSCO;CUSCO;POROY;2500;1420;1079;0.32;165.91;71.1;237.01;2018
20230614;8166;80104;SIERRA;CUSCO;CUSCO;SAN JERONIMO;65047;63004;2043;0.63;14487.81;6209.06;20696.87;2018
20230614;8167;80105;SIERRA;CUSCO;CUSCO;SAN SEBASTIAN;125423;123435;1988;0.25;11263.44;4827.19;16090.62;2018
20230614;8168;80106;SIERRA;CUSCO;CUSCO;SANTIAGO;101550;99300;2250;0.37;13410.44;5747.33;19157.77;2018
20230614;8169;80107;SIERRA;CUSCO;CUSCO;SAYLLA;6348;3828;2520;0.42;586.86;251.51;838.37;2018
20230614;8170;80108;SIERRA;CUSCO;CUSCO;WANCHAQ;61475;61475;0;0.39;8751.02;3750.44;12501.46;2018
20230614;8171;80201;SIERRA;CUSCO;ACOMAYO;ACOMAYO;4705;2958;1747;0.48;518.24;222.1;740.35;2018
20230614;8172;80202;SIERRA;CUSCO;ACOMAYO;ACOPIA;2985;2028;956;0.42;310.94;133.26;444.2;2018
20230614;8173;80203;SIERRA;CUSCO;ACOMAYO;ACOS;2372;1424;947;0.37;192.37;82.45;274.82;2018
20230614;8174;80204;SIERRA;CUSCO;ACOMAYO;MOSOC LLACTA;1147;646;501;0.42;99.08;42.46;141.54;2018
20230614;8175;80205;SIERRA;CUSCO;ACOMAYO;POMACANCHI;7684;5141;2543;0.42;788.14;337.77;1125.91;2018
20230614;8176;80206;SIERRA;CUSCO;ACOMAYO;RONDOCAN;2019;1266;754;0.42;194.01;83.15;277.16;2018
20230614;8177;80207;SIERRA;CUSCO;ACOMAYO;SANGARARA;3446;2665;782;0.42;408.51;175.07;583.58;2018
20230614;8178;80301;SIERRA;CUSCO;ANTA;ANTA;24202;12271;11931;0.57;2552.95;1094.12;3647.07;2018
20230614;8179;80302;SIERRA;CUSCO;ANTA;ANCAHUASI;7656;3536;4119;0.42;542.13;232.34;774.48;2018
20230614;8180;80303;SIERRA;CUSCO;ANTA;CACHIMAYO;2642;1829;813;0.42;280.42;120.18;400.59;2018
20230614;8181;80304;SIERRA;CUSCO;ANTA;CHINCHAYPUJIO;4383;1117;3266;0.42;171.22;73.38;244.6;2018
20230614;8182;80305;SIERRA;CUSCO;ANTA;HUAROCONDO;4769;2420;2349;0.42;371.01;159.01;530.02;2018
20230614;8183;80306;SIERRA;CUSCO;ANTA;LIMATAMBO;7925;1975;5950;0.42;302.8;129.77;432.57;2018
20230614;8184;80307;SIERRA;CUSCO;ANTA;MOLLEPATA;3416;1727;1689;0.42;264.8;113.49;378.29;2018
20230614;8185;80308;SIERRA;CUSCO;ANTA;PUCYURA;3211;1956;1255;0.42;299.8;128.49;428.29;2018
20230614;8186;80309;SIERRA;CUSCO;ANTA;ZURITE;3754;2137;1617;0.42;327.53;140.37;467.9;2018
20230614;8187;80401;SIERRA;CUSCO;CALCA;CALCA;22829;14621;8208;0.43;2273.36;974.3;3247.66;2018
20230614;8188;80402;SIERRA;CUSCO;CALCA;COYA;3647;3014;633;0.42;462.04;198.02;660.05;2018
20230614;8189;80403;SIERRA;CUSCO;CALCA;LAMAY;5875;3105;2770;0.42;476.04;204.02;680.06;2018
20230614;8190;80404;SIERRA;CUSCO;CALCA;LARES;6492;2471;4021;0.45;403.19;172.8;575.99;2018
20230614;8191;80405;SIERRA;CUSCO;CALCA;PISAC;11288;5090;6198;0.49;910.33;390.14;1300.47;2018
20230614;8192;80406;SIERRA;CUSCO;CALCA;SAN SALVADOR;6035;1537;4498;0.42;235.6;100.97;336.57;2018
20230614;8193;80407;SIERRA;CUSCO;CALCA;TARAY;4791;2203;2588;0.42;337.75;144.75;482.5;2018
20230614;8194;80408;SELVA;CUSCO;CALCA;YANATILE;9634;2646;6988;0.59;569.82;244.21;814.03;2018
20230614;8195;80501;SIERRA;CUSCO;CANAS;YANAOCA;9299;4071;5228;0.31;463.65;198.71;662.36;2018
20230614;8196;80502;SIERRA;CUSCO;CANAS;CHECCA;5531;465;5066;0.42;71.27;30.54;101.81;2018
20230614;8197;80503;SIERRA;CUSCO;CANAS;KUNTURKANKI;5204;1608;3597;0.42;246.43;105.61;352.05;2018
20230614;8198;80504;SIERRA;CUSCO;CANAS;LANGUI;2159;364;1795;0.42;55.79;23.91;79.69;2018
20230614;8199;80505;SIERRA;CUSCO;CANAS;LAYO;5613;723;4890;0.52;137.25;58.82;196.07;2018
20230614;8200;80506;SIERRA;CUSCO;CANAS;PAMPAMARCA;1905;1241;664;0.42;190.22;81.52;271.75;2018
20230614;8201;80507;SIERRA;CUSCO;CANAS;QUEHUE;2724;369;2354;0.42;56.64;24.27;80.91;2018
20230614;8202;80508;SIERRA;CUSCO;CANAS;TUPAC AMARU;2653;473;2180;0.42;72.44;31.05;103.49;2018
20230614;8203;80601;SIERRA;CUSCO;CANCHIS;SICUANI;63310;51570;11741;0.57;10729.08;4598.18;15327.25;2018
20230614;8204;80602;SIERRA;CUSCO;CANCHIS;CHECACUPE;5161;2470;2692;0.32;286.65;122.85;409.5;2018
20230614;8205;80603;SIERRA;CUSCO;CANCHIS;COMBAPATA;5031;2248;2783;1.48;1214.39;520.45;1734.85;2018
20230614;8206;80604;SIERRA;CUSCO;CANCHIS;MARANGANI;10464;3440;7024;0.25;313.94;134.55;448.49;2018
20230614;8207;80605;SIERRA;CUSCO;CANCHIS;PITUMARCA;8170;4549;3622;0.71;1178.79;505.19;1683.98;2018
20230614;8208;80606;SIERRA;CUSCO;CANCHIS;SAN PABLO;4527;1816;2711;0.46;304.95;130.69;435.64;2018
20230614;8209;80607;SIERRA;CUSCO;CANCHIS;SAN PEDRO;2823;1649;1174;0.93;558.48;239.35;797.83;2018
20230614;8210;80608;SIERRA;CUSCO;CANCHIS;TINTA;5470;2897;2573;0.38;401.81;172.2;574.01;2018
20230614;8211;80701;SIERRA;CUSCO;CHUMBIVILCAS;SANTO TOMAS;22994;12284;10709;0.3;1345.14;576.49;1921.63;2018
20230614;8212;80702;SIERRA;CUSCO;CHUMBIVILCAS;CAPACMARCA;4170;808;3362;0.42;123.86;53.08;176.94;2018
20230614;8213;80703;SIERRA;CUSCO;CHUMBIVILCAS;CHAMACA;6637;1667;4970;0.58;351.58;150.68;502.26;2018
20230614;8214;80704;SIERRA;CUSCO;CHUMBIVILCAS;COLQUEMARCA;7282;1474;5808;0.42;226;96.86;322.85;2018
20230614;8215;80705;SIERRA;CUSCO;CHUMBIVILCAS;LIVITACA;12618;2801;9818;0.42;429.37;184.02;613.38;2018
20230614;8216;80706;SIERRA;CUSCO;CHUMBIVILCAS;LLUSCO;4538;952;3586;0.42;145.93;62.54;208.48;2018
20230614;8217;80707;SIERRA;CUSCO;CHUMBIVILCAS;QUIÑOTA;4041;921;3119;0.42;141.24;60.53;201.77;2018
20230614;8218;80708;SIERRA;CUSCO;CHUMBIVILCAS;VELILLE;8344;3042;5302;0.45;496.39;212.74;709.12;2018
20230614;8219;80801;SIERRA;CUSCO;ESPINAR;ESPINAR;37905;33322;4583;0.53;6446.15;2762.64;9208.79;2018
20230614;8220;80802;SIERRA;CUSCO;ESPINAR;CONDOROMA;910;517;393;0.42;79.32;33.99;113.31;2018
20230614;8221;80803;SIERRA;CUSCO;ESPINAR;COPORAQUE;10492;1130;9362;0.42;173.25;74.25;247.5;2018
20230614;8222;80804;SIERRA;CUSCO;ESPINAR;OCORURO;1055;171;884;0.42;26.23;11.24;37.47;2018
20230614;8223;80805;SIERRA;CUSCO;ESPINAR;PALLPATA;5133;2651;2482;0.38;367.74;157.6;525.35;2018
20230614;8224;80806;SIERRA;CUSCO;ESPINAR;PICHIGUA;2936;547;2389;0.42;83.82;35.92;119.74;2018
20230614;8225;80807;SIERRA;CUSCO;ESPINAR;SUYCKUTAMBO;1680;394;1287;0.42;60.37;25.87;86.24;2018
20230614;8226;80808;SIERRA;CUSCO;ESPINAR;ALTO PICHIGUA;2047;385;1661;0.42;59.09;25.33;84.42;2018
20230614;8227;80901;SELVA;CUSCO;LA CONVENCION;SANTA ANA;30520;25997;4523;0.61;5788.19;2480.65;8268.84;2018
20230614;8228;80902;SELVA;CUSCO;LA CONVENCION;ECHARATE;26391;4206;22185;0.71;1089.9;467.1;1556.99;2018
20230614;8229;80903;SELVA;CUSCO;LA CONVENCION;HUAYOPATA;5542;2874;2668;0.55;573.87;245.94;819.81;2018
20230614;8230;80904;SELVA;CUSCO;LA CONVENCION;MARANURA;4581;1418;3163;0.55;283.16;121.36;404.52;2018
20230614;8231;80905;SELVA;CUSCO;LA CONVENCION;OCOBAMBA;4796;269;4528;0.55;53.61;22.98;76.59;2018
20230614;8232;80906;SELVA;CUSCO;LA CONVENCION;QUELLOUNO;15186;2412;12774;0.65;572.34;245.29;817.62;2018
20230614;8233;80907;SELVA;CUSCO;LA CONVENCION;KIMBIRI;19153;11874;7279;0.57;2470.44;1058.76;3529.19;2018
20230614;8234;80908;SELVA;CUSCO;LA CONVENCION;SANTA TERESA;6977;1972;5005;0.22;158.35;67.86;226.22;2018
20230614;8235;80909;SELVA;CUSCO;LA CONVENCION;VILCABAMBA    ;10843;463;10381;0.26;43.91;18.82;62.73;2018
20230614;8236;80910;SELVA;CUSCO;LA CONVENCION;PICHARI;26495;19440;7054;0.49;3476.88;1490.09;4966.98;2018
20230614;8237;80911;SELVA;CUSCO;LA CONVENCION;INKAWASI  ;4942;817;4125;0.55;163.73;70.17;233.9;2018
20230614;8238;80912;SELVA;CUSCO;LA CONVENCION;VILLA VIRGEN  ;2346;1368;977;0.55;273.2;117.08;390.28;2018
20230614;8239;80913;SELVA;CUSCO;LA CONVENCION;VILLA KINTIARINA  ;2332;646;1686;0.41;96.7;41.44;138.14;2018
20230614;8240;80914;SELVA;CUSCO;LA CONVENCION;MEGANTONI   ;7566;521;7045;0.55;104;44.57;148.56;2018
20230614;8241;81001;SIERRA;CUSCO;PARURO;PARURO;3470;1934;1536;0.61;430.69;184.58;615.28;2018
20230614;8242;81002;SIERRA;CUSCO;PARURO;ACCHA;3201;1541;1660;0.42;236.24;101.25;337.49;2018
20230614;8243;81003;SIERRA;CUSCO;PARURO;CCAPI;3199;829;2370;0.93;280.88;120.38;401.26;2018
20230614;8244;81004;SIERRA;CUSCO;PARURO;COLCHA;987;955;32;0.42;146.39;62.74;209.13;2018
20230614;8245;81005;SIERRA;CUSCO;PARURO;HUANOQUITE;5125;1966;3159;0.42;301.38;129.16;430.54;2018
20230614;8246;81006;SIERRA;CUSCO;PARURO;OMACHA;5904;2024;3880;0.57;421.13;180.48;601.62;2018
20230614;8247;81007;SIERRA;CUSCO;PARURO;PACCARITAMBO;2128;801;1327;0.42;122.73;52.6;175.33;2018
20230614;8248;81008;SIERRA;CUSCO;PARURO;PILLPINTO;1064;995;69;0.42;152.46;65.34;217.8;2018
20230614;8249;81009;SIERRA;CUSCO;PARURO;YAURISQUE;2001;557;1445;0.42;85.36;36.58;121.94;2018
20230614;8250;81101;SIERRA;CUSCO;PAUCARTAMBO;PAUCARTAMBO;13216;4351;8865;0.42;666.99;285.85;952.84;2018
20230614;8251;81102;SIERRA;CUSCO;PAUCARTAMBO;CAICAY;2969;652;2317;0.42;99.98;42.85;142.82;2018
20230614;8252;81103;SIERRA;CUSCO;PAUCARTAMBO;CHALLABAMBA;9468;1334;8133;0.42;204.56;87.67;292.22;2018
20230614;8253;81104;SIERRA;CUSCO;PAUCARTAMBO;COLQUEPATA;8982;1719;7263;0.42;263.59;112.97;376.56;2018
20230614;8254;81105;SIERRA;CUSCO;PAUCARTAMBO;HUANCARANI;7718;2051;5667;0.4;296.43;127.04;423.47;2018
20230614;8255;81106;SELVA;CUSCO;PAUCARTAMBO;KOSÑIPATA;4862;2055;2807;0.55;410.25;175.82;586.07;2018
20230614;8256;81201;SIERRA;CUSCO;QUISPICANCHI;URCOS;11862;7694;4168;0.3;842.45;361.05;1203.49;2018
20230614;8257;81202;SIERRA;CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;6639;4787;1852;0.42;733.81;314.49;1048.29;2018
20230614;8258;81203;SELVA;CUSCO;QUISPICANCHI;CAMANTI;2517;1978;538;0.3;216.6;92.83;309.42;2018
20230614;8259;81204;SIERRA;CUSCO;QUISPICANCHI;CCARHUAYO;3116;863;2253;0.42;132.37;56.73;189.1;2018
20230614;8260;81205;SIERRA;CUSCO;QUISPICANCHI;CCATCA;14985;4027;10958;0.37;548.24;234.96;783.2;2018
20230614;8261;81206;SIERRA;CUSCO;QUISPICANCHI;CUSIPATA;4671;1442;3230;0.42;221.04;94.73;315.77;2018
20230614;8262;81207;SIERRA;CUSCO;QUISPICANCHI;HUARO;4881;3281;1599;0.38;455.11;195.05;650.16;2018
20230614;8263;81208;SIERRA;CUSCO;QUISPICANCHI;LUCRE;5020;4341;679;0.43;681.34;292;973.34;2018
20230614;8264;81209;SIERRA;CUSCO;QUISPICANCHI;MARCAPATA;4886;761;4125;0.42;116.69;50.01;166.7;2018
20230614;8265;81210;SIERRA;CUSCO;QUISPICANCHI;OCONGATE;17844;4818;13026;0.39;685.85;293.94;979.79;2018
20230614;8266;81211;SIERRA;CUSCO;QUISPICANCHI;OROPESA;10734;9651;1084;0.38;1338.54;573.66;1912.21;2018
20230614;8267;81212;SIERRA;CUSCO;QUISPICANCHI;QUIQUIJANA;11641;3883;7759;0.24;335.89;143.95;479.84;2018
20230614;8268;81301;SIERRA;CUSCO;URUBAMBA;URUBAMBA;22843;15718;7125;0.49;2811.16;1204.78;4015.95;2018
20230614;8269;81302;SIERRA;CUSCO;URUBAMBA;CHINCHERO;11858;4563;7295;0.38;632.83;271.21;904.04;2018
20230614;8270;81303;SIERRA;CUSCO;URUBAMBA;HUAYLLABAMBA;6103;2208;3896;0.42;338.43;145.04;483.47;2018
20230614;8271;81304;SIERRA;CUSCO;URUBAMBA;MACHUPICCHU;5627;4707;920;0.5;853.86;365.94;1219.8;2018
20230614;8272;81305;SIERRA;CUSCO;URUBAMBA;MARAS;6685;1753;4932;0.37;236.74;101.46;338.2;2018
20230614;8273;81306;SIERRA;CUSCO;URUBAMBA;OLLANTAYTAMBO;11503;3869;7634;0.59;833.18;357.08;1190.26;2018
20230614;8274;81307;SIERRA;CUSCO;URUBAMBA;YUCAY;3354;3279;75;0.42;502.72;215.45;718.17;2018
20230614;8275;90101;SIERRA;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;40915;37129;3786;0.54;7345.25;3147.97;10493.22;2018
20230614;8276;90102;SIERRA;HUANCAVELICA;HUANCAVELICA;ACOBAMBILLA;2009;397;1611;0.42;60.93;26.11;87.05;2018
20230614;8277;90103;SIERRA;HUANCAVELICA;HUANCAVELICA;ACORIA;17903;4822;13082;0.41;725.08;310.75;1035.83;2018
20230614;8278;90104;SIERRA;HUANCAVELICA;HUANCAVELICA;CONAYCA;860;657;202;0.42;100.77;43.19;143.96;2018
20230614;8279;90105;SIERRA;HUANCAVELICA;HUANCAVELICA;CUENCA;1112;312;801;0.42;47.81;20.49;68.3;2018
20230614;8280;90106;SIERRA;HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA;1862;1200;662;0.16;70.1;30.04;100.14;2018
20230614;8281;90107;SIERRA;HUANCAVELICA;HUANCAVELICA;HUAYLLAHUARA;668;475;193;0.42;72.86;31.23;104.08;2018
20230614;8282;90108;SIERRA;HUANCAVELICA;HUANCAVELICA;IZCUCHACA;885;572;312;0.42;87.76;37.61;125.37;2018
20230614;8283;90109;SIERRA;HUANCAVELICA;HUANCAVELICA;LARIA;723;361;362;0.42;55.36;23.73;79.09;2018
20230614;8284;90110;SIERRA;HUANCAVELICA;HUANCAVELICA;MANTA;944;237;707;0.42;36.32;15.56;51.88;2018
20230614;8285;90111;SIERRA;HUANCAVELICA;HUANCAVELICA;MARISCAL CACERES;505;442;62;0.42;67.82;29.06;96.88;2018
20230614;8286;90112;SIERRA;HUANCAVELICA;HUANCAVELICA;MOYA;948;354;594;0.42;54.29;23.27;77.56;2018
20230614;8287;90113;SIERRA;HUANCAVELICA;HUANCAVELICA;NUEVO OCCORO;1736;512;1224;0.42;78.47;33.63;112.1;2018
20230614;8288;90114;SIERRA;HUANCAVELICA;HUANCAVELICA;PALCA;1982;628;1354;0.42;96.24;41.24;137.48;2018
20230614;8289;90115;SIERRA;HUANCAVELICA;HUANCAVELICA;PILCHACA;512;348;164;0.42;53.38;22.88;76.26;2018
20230614;8290;90116;SIERRA;HUANCAVELICA;HUANCAVELICA;VILCA;1898;172;1725;0.42;26.43;11.33;37.76;2018
20230614;8291;90117;SIERRA;HUANCAVELICA;HUANCAVELICA;YAULI;20127;5720;14407;0.41;845.55;362.38;1207.93;2018
20230614;8292;90118;SIERRA;HUANCAVELICA;HUANCAVELICA;ASCENSION;16832;16091;742;0.4;2349.27;1006.83;3356.1;2018
20230614;8293;90119;SIERRA;HUANCAVELICA;HUANCAVELICA;HUANDO;6430;2056;4374;0.48;360.25;154.39;514.64;2018
20230614;8294;90201;SIERRA;HUANCAVELICA;ACOBAMBA;ACOBAMBA ;9309;5854;3455;0.49;1036.34;444.15;1480.48;2018
20230614;8295;90202;SIERRA;HUANCAVELICA;ACOBAMBA;ANDABAMBA;3218;928;2291;0.41;139.5;59.79;199.29;2018
20230614;8296;90203;SIERRA;HUANCAVELICA;ACOBAMBA;ANTA;4666;1623;3044;0.42;248.76;106.61;355.37;2018
20230614;8297;90204;SIERRA;HUANCAVELICA;ACOBAMBA;CAJA;1852;802;1050;0.42;122.98;52.71;175.69;2018
20230614;8298;90205;SIERRA;HUANCAVELICA;ACOBAMBA;MARCAS;1544;649;895;0.42;99.5;42.64;142.14;2018
20230614;8299;90206;SIERRA;HUANCAVELICA;ACOBAMBA;PAUCARA ;10020;4003;6017;0.41;591.72;253.59;845.31;2018
20230614;8300;90207;SIERRA;HUANCAVELICA;ACOBAMBA;POMACOCHA;2907;1217;1690;0.42;186.54;79.94;266.48;2018
20230614;8301;90208;SIERRA;HUANCAVELICA;ACOBAMBA;ROSARIO;4981;2086;2895;0.46;350.21;150.09;500.29;2018
20230614;8302;90301;SIERRA;HUANCAVELICA;ANGARAES;LIRCAY;24615;11797;12818;0.43;1851.48;793.49;2644.97;2018
20230614;8303;90302;SIERRA;HUANCAVELICA;ANGARAES;ANCHONGA;7417;1424;5994;0.5;259.82;111.35;371.18;2018
20230614;8304;90303;SIERRA;HUANCAVELICA;ANGARAES;CALLANMARCA;618;496;122;0.42;75.99;32.57;108.55;2018
20230614;8305;90304;SIERRA;HUANCAVELICA;ANGARAES;CCOCHACCASA;3080;1190;1890;0.21;91.19;39.08;130.27;2018
20230614;8306;90305;SIERRA;HUANCAVELICA;ANGARAES;CHINCHO;961;78;883;0.42;12.01;5.15;17.16;2018
20230614;8307;90306;SIERRA;HUANCAVELICA;ANGARAES;CONGALLA;3691;1150;2540;0.42;176.37;75.59;251.95;2018
20230614;8308;90307;SIERRA;HUANCAVELICA;ANGARAES;HUANCA-HUANCA;1372;935;438;0.42;143.27;61.4;204.67;2018
20230614;8309;90308;SIERRA;HUANCAVELICA;ANGARAES;HUAYLLAY GRANDE;1083;989;93;0.42;151.63;64.99;216.62;2018
20230614;8310;90309;SIERRA;HUANCAVELICA;ANGARAES;JULCAMARCA;1806;1130;676;0.42;173.19;74.23;247.42;2018
20230614;8311;90310;SIERRA;HUANCAVELICA;ANGARAES;SAN ANTONIO DE ANTAPARCO;2389;386;2003;0.42;59.16;25.35;84.51;2018
20230614;8312;90311;SIERRA;HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;1481;438;1043;0.42;67.17;28.79;95.96;2018
20230614;8313;90312;SIERRA;HUANCAVELICA;ANGARAES;SECCLLA;3171;570;2601;0.42;87.33;37.43;124.75;2018
20230614;8314;90401;SIERRA;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;3083;1769;1313;0.35;226.01;96.86;322.87;2018
20230614;8315;90402;SIERRA;HUANCAVELICA;CASTROVIRREYNA;ARMA;986;318;668;0.42;48.69;20.87;69.55;2018
20230614;8316;90403;SIERRA;HUANCAVELICA;CASTROVIRREYNA;AURAHUA;1504;701;803;0.42;107.5;46.07;153.56;2018
20230614;8317;90404;SIERRA;HUANCAVELICA;CASTROVIRREYNA;CAPILLAS;926;178;748;0.42;27.29;11.69;38.98;2018
20230614;8318;90405;SIERRA;HUANCAVELICA;CASTROVIRREYNA;CHUPAMARCA;919;247;672;0.42;37.83;16.21;54.05;2018
20230614;8319;90406;SIERRA;HUANCAVELICA;CASTROVIRREYNA;COCAS;730;149;581;0.42;22.83;9.79;32.62;2018
20230614;8320;90407;SIERRA;HUANCAVELICA;CASTROVIRREYNA;HUACHOS;923;222;701;0.42;34.02;14.58;48.6;2018
